customer_id,touches,purchases,revenue,clicks,impressions,email_share,search_share,desktop_share,recency_days,days_since_last_touch,ctr,was_buyer_2024,customer_age,customer_segment,region,tenure_months,loyalty_member,email_opt_in,past_purchases_12m,app_sessions_30d,churned,churn_probability
C00592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,41,Regular,Bratislava,51,0,0,0,5,1,0.9165862817059673
C01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,25,At-Risk,Central Slovakia,43,0,1,0,7,1,0.9550291958860386
C00355,2.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,999.0,175.0,0.0,0.0,51,New,Eastern Slovakia,3,0,0,0,2,1,0.9054604340154488
C01921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,25,At-Risk,Eastern Slovakia,56,0,1,0,3,1,0.9645977666582555
C01018,2.0,1.0,507.52,0.0,20.0,0.0,0.5,0.5,175.0,47.0,0.0,1.0,35,Loyal,Bratislava,44,0,1,2,10,1,0.7604557177568043
C01487,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,999.0,34.0,0.0,0.0,49,New,Bratislava,21,1,1,3,1,1,0.778954625513466
C01321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,29,Loyal,Eastern Slovakia,12,0,1,2,5,1,0.7896715879231005
C00733,4.0,0.0,0.0,1.0,34.0,0.25,0.25,0.25,999.0,6.0,0.029411764705882353,0.0,45,New,Bratislava,64,1,1,1,1,0,0.8259525371900073
C01126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,35,Regular,Bratislava,18,0,0,1,1,1,0.9163011091280149
C00750,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,999.0,9.0,0.0,0.0,27,New,Central Slovakia,4,0,0,0,1,1,0.9253550816395746
C00089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,44,Regular,Bratislava,15,0,0,3,6,0,0.8840690307274347
C00491,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,999.0,313.0,0.0,0.0,51,New,Eastern Slovakia,59,1,1,0,4,1,0.890741072754455
C01928,3.0,1.0,148.03,1.0,25.0,0.3333333333333333,0.3333333333333333,0.0,177.0,177.0,0.04,1.0,26,At-Risk,Eastern Slovakia,4,0,0,1,6,1,0.9742361895679309
C00920,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,999.0,29.0,0.14285714285714285,0.0,18,Regular,Western Slovakia,46,1,0,2,6,1,0.8077367794283702
C00633,3.0,1.0,131.53,2.0,22.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,65.0,65.0,0.09090909090909091,1.0,33,Regular,Western Slovakia,67,1,0,1,9,1,0.8402846399760792
C01107,3.0,1.0,123.43,1.0,10.0,0.3333333333333333,0.6666666666666666,0.0,171.0,127.0,0.1,1.0,22,Regular,Western Slovakia,47,0,1,1,3,1,0.8644435592582326
C01103,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,999.0,266.0,0.0,0.0,45,New,Western Slovakia,46,1,0,0,4,1,0.8822240357636922
C01885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,18,Regular,Eastern Slovakia,21,0,0,1,11,1,0.9036710535354158
C01795,4.0,1.0,189.54,1.0,32.0,0.25,0.0,1.0,310.0,26.0,0.03125,1.0,18,Regular,Bratislava,70,0,0,2,7,0,0.8317163406465593
C01188,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,999.0,312.0,0.3333333333333333,0.0,42,Regular,Central Slovakia,22,1,0,3,1,1,0.7831223374956643
C00278,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,999.0,327.0,0.3333333333333333,0.0,25,At-Risk,Bratislava,3,0,1,0,1,1,0.94796023770193
C00091,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,999.0,98.0,0.0,0.0,46,New,Bratislava,38,1,0,2,4,1,0.8203764670017566
C01299,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,999.0,177.0,0.0,0.0,24,New,Czech Republic,30,0,0,1,12,1,0.9183041267711864
C01200,2.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,999.0,85.0,0.0,0.0,25,Loyal,Bratislava,25,1,1,4,5,1,0.5007596844008708
C00203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,39,Regular,Bratislava,1,1,0,0,2,1,0.8958453249210226
C01397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,45,Regular,Czech Republic,31,0,0,1,3,1,0.9164751851317011
C00565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,49,New,Bratislava,3,0,1,1,5,1,0.9081316491382305
C00325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,60,Regular,Bratislava,6,0,0,1,7,1,0.9052720407914199
C01768,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,999.0,243.0,0.2,0.0,48,Regular,Central Slovakia,13,0,1,1,1,1,0.8871743549700691
C02044,2.0,0.0,0.0,1.0,13.0,0.5,0.0,0.0,999.0,186.0,0.07692307692307693,0.0,29,Regular,Bratislava,59,0,0,2,8,1,0.8625197750080222
C00503,2.0,1.0,234.35,1.0,12.0,0.5,0.0,0.0,95.0,95.0,0.08333333333333333,1.0,29,Loyal,Bratislava,70,1,1,2,3,1,0.7496154380329169
C00829,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,999.0,190.0,0.0,0.0,53,Regular,Bratislava,28,0,1,0,7,1,0.9042347327723995
C00508,2.0,1.0,239.9,2.0,10.0,0.0,0.5,0.0,269.0,269.0,0.2,1.0,43,Loyal,Bratislava,51,0,1,3,6,0,0.7482225057857358
C00268,1.0,1.0,165.09,1.0,5.0,0.0,1.0,1.0,90.0,90.0,0.2,1.0,42,New,Central Slovakia,59,0,0,4,11,1,0.8748366737425047
C00419,2.0,0.0,0.0,2.0,12.0,0.0,1.0,0.5,999.0,216.0,0.16666666666666666,0.0,37,Regular,Western Slovakia,32,0,1,2,4,1,0.7891497056116107
C01453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,37,Regular,Bratislava,43,0,0,2,4,1,0.898558503743093
C01600,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,999.0,287.0,0.0,0.0,25,New,Western Slovakia,33,0,0,0,12,1,0.8916999952635728
C01290,3.0,1.0,214.54,1.0,30.0,0.0,0.3333333333333333,1.0,237.0,172.0,0.03333333333333333,1.0,48,Regular,Western Slovakia,6,0,1,2,6,1,0.8281056947751371
C01257,3.0,1.0,234.43,1.0,10.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,47.0,47.0,0.1,1.0,47,Regular,Czech Republic,46,0,1,4,8,1,0.793314077510504
C01052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,36,Regular,Western Slovakia,16,0,1,1,7,1,0.8606088058877832
C00490,4.0,2.0,413.72,3.0,34.0,0.25,0.25,0.0,5.0,5.0,0.08823529411764706,1.0,46,Regular,Bratislava,16,0,0,5,7,0,0.850008801865869
C00890,4.0,1.0,282.64,4.0,36.0,0.0,0.25,0.0,83.0,83.0,0.1111111111111111,1.0,18,Regular,Bratislava,12,0,0,7,8,1,0.8106789498972025
C00914,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,999.0,302.0,0.0,0.0,31,Loyal,Czech Republic,60,1,0,3,11,1,0.7060774749649575
C01499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,47,Regular,Western Slovakia,40,0,0,1,7,1,0.8840020289243345
C01992,3.0,1.0,353.87,1.0,21.0,0.0,0.3333333333333333,0.0,262.0,170.0,0.047619047619047616,1.0,45,Loyal,Czech Republic,40,0,1,0,9,1,0.8009892921114781
C00969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,49,New,Bratislava,27,0,0,1,4,1,0.9260286175680302
C00382,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,999.0,275.0,0.5,0.0,54,Regular,Bratislava,8,0,1,1,3,1,0.8901282729804971
C00623,3.0,0.0,0.0,1.0,22.0,0.3333333333333333,0.3333333333333333,0.0,999.0,248.0,0.045454545454545456,0.0,41,New,Western Slovakia,62,1,0,1,4,0,0.8438983936089098
C00063,2.0,0.0,0.0,0.0,7.0,0.5,0.5,0.0,999.0,242.0,0.0,0.0,40,Regular,Eastern Slovakia,20,0,0,0,3,1,0.9088321206799331
C00457,2.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,999.0,106.0,0.0,0.0,51,At-Risk,Eastern Slovakia,54,0,1,2,0,1,0.9261129166734378
C00495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,34,Regular,Central Slovakia,9,0,1,1,3,0,0.884218018780735
C00678,5.0,1.0,308.81,1.0,32.0,0.0,0.4,0.0,217.0,170.0,0.03125,1.0,43,Regular,Bratislava,54,1,1,5,13,0,0.6814306950365011
C02194,2.0,0.0,0.0,0.0,8.0,0.0,0.5,1.0,999.0,199.0,0.0,0.0,38,At-Risk,Western Slovakia,59,0,0,1,1,1,0.9252252463197982
C00109,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,999.0,246.0,0.5,0.0,48,At-Risk,Bratislava,24,0,1,2,6,1,0.9500258234054633
C01143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,18,At-Risk,Central Slovakia,35,0,0,0,1,1,0.9687424906152677
C00745,2.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,999.0,103.0,0.2,0.0,39,Regular,Eastern Slovakia,6,0,0,1,0,1,0.8456908689516488
C01175,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,999.0,240.0,0.0,0.0,37,New,Bratislava,39,1,1,6,1,1,0.7936405250742931
C00243,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,999.0,239.0,0.16666666666666666,0.0,18,New,Eastern Slovakia,61,0,0,1,1,1,0.9343425336016955
C00505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,18,At-Risk,Bratislava,13,0,1,1,2,1,0.9594109950208448
C01309,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,999.0,177.0,0.0,0.0,18,Regular,Bratislava,67,0,1,3,3,1,0.8642420607512579
C01793,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,999.0,187.0,0.0,0.0,41,New,Bratislava,18,0,0,3,4,1,0.844890363876065
C00016,1.0,1.0,181.23,0.0,11.0,0.0,0.0,1.0,173.0,173.0,0.0,1.0,28,New,Bratislava,68,0,1,0,5,1,0.919249208072436
C01871,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,999.0,172.0,0.0,0.0,48,At-Risk,Bratislava,4,0,0,0,1,1,0.9578550590707122
C02066,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,999.0,59.0,0.0,0.0,36,Regular,Western Slovakia,46,0,1,3,17,1,0.7617438057039445
C00177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,57,New,Eastern Slovakia,43,0,0,0,5,1,0.9364012952450969
C01495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,34,New,Bratislava,58,0,0,2,4,1,0.915626634046527
C00699,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,999.0,305.0,0.0,0.0,27,At-Risk,Eastern Slovakia,53,1,0,0,3,1,0.9600793618116882
C01580,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,999.0,328.0,0.0,0.0,42,Regular,Bratislava,21,1,0,0,1,1,0.857569194794429
C00377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,36,Regular,Bratislava,63,0,1,0,1,1,0.9047213044512539
C00784,3.0,0.0,0.0,1.0,12.0,0.3333333333333333,0.6666666666666666,0.0,999.0,102.0,0.08333333333333333,0.0,49,New,Western Slovakia,36,1,1,1,0,1,0.7927761119990099
C00270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,38,New,Bratislava,43,0,0,1,4,1,0.9253669475187524
C00224,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,999.0,292.0,0.2,0.0,25,Regular,Bratislava,27,0,1,4,12,1,0.8227759800719955
C00814,2.0,0.0,0.0,0.0,8.0,0.5,0.0,1.0,999.0,104.0,0.0,0.0,32,At-Risk,Eastern Slovakia,39,1,0,1,4,1,0.9105046885655141
C02117,1.0,1.0,174.36,1.0,2.0,0.0,1.0,0.0,21.0,21.0,0.5,1.0,39,Regular,Central Slovakia,36,1,0,1,3,1,0.9192821654907182
C01769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,27,New,Bratislava,1,1,1,4,8,1,0.818530957425394
C01688,2.0,0.0,0.0,1.0,12.0,0.0,0.5,0.0,999.0,218.0,0.08333333333333333,0.0,41,Regular,Bratislava,5,0,0,1,3,1,0.8952002146571757
C01659,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,999.0,238.0,0.25,0.0,47,Regular,Western Slovakia,9,0,1,0,3,1,0.8827423815423223
C01214,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,999.0,122.0,0.0,0.0,29,New,Bratislava,15,0,1,0,2,1,0.9363741519354813
C01807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,44,New,Central Slovakia,58,1,1,2,3,1,0.8496659229781907
C00131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,33,Loyal,Central Slovakia,69,0,1,3,13,1,0.6909080391191108
C00827,1.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,999.0,84.0,0.125,0.0,38,Regular,Central Slovakia,16,0,1,1,1,0,0.8863073364468194
C02107,2.0,0.0,0.0,0.0,19.0,0.0,0.5,0.0,999.0,240.0,0.0,0.0,55,At-Risk,Eastern Slovakia,64,0,0,1,0,1,0.9706278702857356
C02167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,72,Regular,Western Slovakia,6,0,1,0,3,1,0.8844965223802924
C02039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,26,At-Risk,Bratislava,7,0,1,2,1,1,0.9554670829450477
C00252,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,999.0,300.0,0.0,0.0,42,Loyal,Western Slovakia,6,0,0,4,0,0,0.748371753964132
C01174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,26,Regular,Central Slovakia,20,0,1,1,3,1,0.8835491429833395
C00405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,44,Regular,Bratislava,2,0,0,0,1,1,0.9259458145155609
C01455,2.0,0.0,0.0,0.0,11.0,0.0,0.5,1.0,999.0,55.0,0.0,0.0,56,New,Western Slovakia,12,0,0,2,1,1,0.8393326205009074
C00615,5.0,2.0,258.54999999999995,3.0,20.0,0.4,0.4,0.2,108.0,108.0,0.15,1.0,28,Regular,Czech Republic,12,1,1,1,2,1,0.769364059627651
C01832,2.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,999.0,102.0,0.043478260869565216,0.0,39,New,Bratislava,38,0,0,2,2,1,0.9164969913172607
C01551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,19,New,Western Slovakia,11,1,0,3,3,1,0.8540965682196536
C00186,2.0,0.0,0.0,0.0,12.0,0.5,0.0,0.0,999.0,189.0,0.0,0.0,56,At-Risk,Bratislava,5,0,1,0,3,1,0.9554701401630656
C02068,4.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,999.0,143.0,0.025,0.0,38,Loyal,Central Slovakia,25,0,0,3,18,0,0.6838363118548838
C00389,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,999.0,270.0,0.0,0.0,41,Loyal,Bratislava,2,0,0,1,2,1,0.7549854271748451
C02063,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,999.0,87.0,0.0,0.0,41,New,Bratislava,50,0,0,2,6,1,0.8634251799391196
C01934,4.0,0.0,0.0,0.0,27.0,0.25,0.25,0.0,999.0,113.0,0.0,0.0,54,Regular,Eastern Slovakia,2,1,1,1,2,1,0.8169519811198175
C00241,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,999.0,147.0,0.0,0.0,27,At-Risk,Western Slovakia,34,0,0,0,1,1,0.939132701760992
C01394,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,999.0,54.0,0.0,0.0,44,New,Central Slovakia,48,1,1,1,2,1,0.8648525071307733
C01655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,35,Regular,Western Slovakia,18,0,0,2,1,1,0.8876216413628004
C01908,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,999.0,177.0,0.0,0.0,40,New,Czech Republic,52,1,1,1,3,1,0.888105505939967
C01134,2.0,1.0,261.11,1.0,10.0,0.0,1.0,0.0,228.0,174.0,0.1,1.0,55,Regular,Central Slovakia,29,1,1,5,13,1,0.7455666590157579
C00833,3.0,1.0,256.17,3.0,23.0,0.3333333333333333,0.3333333333333333,0.0,43.0,43.0,0.13043478260869565,1.0,24,Regular,Czech Republic,16,1,1,7,2,1,0.7658995802400692
C01625,2.0,0.0,0.0,0.0,10.0,0.0,0.5,0.0,999.0,165.0,0.0,0.0,40,At-Risk,Eastern Slovakia,42,1,0,3,6,1,0.9275430738491521
C01728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,32,New,Western Slovakia,57,0,0,4,3,1,0.8764792019642187
C00151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,36,Regular,Central Slovakia,44,0,0,0,2,1,0.9155451248096532
C00544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,36,At-Risk,Western Slovakia,69,0,1,0,2,1,0.9541703997506815
C01584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,30,Regular,Bratislava,11,1,0,1,4,1,0.8783651738099282
C01381,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,999.0,104.0,0.0,0.0,53,New,Central Slovakia,12,0,0,0,0,1,0.9387015574266907
C00712,1.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,999.0,103.0,0.125,0.0,46,At-Risk,Czech Republic,60,0,1,3,1,1,0.9206051577101795
C00651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,60,Regular,Central Slovakia,69,0,1,0,1,1,0.8957980441387754
C00571,2.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,999.0,85.0,0.16666666666666666,0.0,21,New,Czech Republic,30,0,0,1,2,1,0.9064986804272482
C00456,5.0,1.0,193.39,3.0,32.0,0.2,0.4,0.0,246.0,140.0,0.09375,1.0,40,Regular,Central Slovakia,49,1,1,2,10,1,0.7266378599976281
C01622,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,999.0,85.0,0.0,0.0,39,New,Bratislava,26,1,0,2,9,1,0.8693624356203862
C00958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,65,New,Bratislava,4,1,0,1,1,1,0.9053358044465186
C01193,2.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,999.0,124.0,0.05,0.0,35,New,Eastern Slovakia,11,0,0,3,27,1,0.8490701125877775
C01209,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,999.0,8.0,0.0,0.0,65,New,Bratislava,7,0,0,1,2,1,0.8887851765534636
C01039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,48,New,Western Slovakia,3,1,0,1,3,1,0.8820926578860879
C00339,2.0,0.0,0.0,2.0,12.0,0.5,0.0,0.0,999.0,115.0,0.16666666666666666,0.0,52,Regular,Bratislava,62,0,0,0,2,1,0.8914457374289348
C00902,3.0,1.0,143.63,1.0,10.0,0.3333333333333333,0.6666666666666666,1.0,223.0,223.0,0.1,1.0,39,Regular,Eastern Slovakia,56,0,1,0,10,1,0.8361403213406994
C02182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,41,At-Risk,Bratislava,65,0,0,0,4,1,0.9685069343382549
C01401,1.0,1.0,142.0,1.0,2.0,0.0,1.0,1.0,17.0,17.0,0.5,1.0,52,New,Czech Republic,68,0,0,0,2,1,0.9463885491454112
C02187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,37,Loyal,Bratislava,22,0,0,1,4,1,0.8340102935265067
C00104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,47,Regular,Central Slovakia,65,0,0,0,2,1,0.9141239591641561
C01579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,18,At-Risk,Czech Republic,57,1,1,0,3,1,0.9496589563657584
C00810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,41,New,Bratislava,59,1,1,1,6,0,0.8669949588847762
C00996,2.0,0.0,0.0,0.0,9.0,0.0,0.5,0.0,999.0,256.0,0.0,0.0,42,Regular,Bratislava,60,1,1,1,2,1,0.8250634627310631
C01303,4.0,0.0,0.0,0.0,23.0,0.5,0.25,1.0,999.0,139.0,0.0,0.0,45,Regular,Eastern Slovakia,52,0,0,4,5,1,0.7511789436249839
C01974,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,999.0,87.0,0.0,0.0,58,New,Eastern Slovakia,13,0,0,1,2,1,0.931002518799418
C01032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,40,New,Bratislava,19,0,1,0,0,1,0.9255310170035532
C01609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,35,Loyal,Eastern Slovakia,2,0,0,0,6,1,0.8560206012680495
C00942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,49,New,Western Slovakia,53,0,0,0,5,1,0.9171047949294497
C01219,2.0,0.0,0.0,0.0,13.0,0.5,0.0,0.5,999.0,144.0,0.0,0.0,24,Regular,Central Slovakia,28,0,0,2,9,1,0.8317199884100285
C00239,2.0,0.0,0.0,1.0,9.0,0.5,0.5,0.5,999.0,101.0,0.1111111111111111,0.0,25,New,Eastern Slovakia,55,0,1,0,2,1,0.8831651695092233
C00110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,18,New,Central Slovakia,68,0,1,1,3,1,0.9007673201005304
C00299,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,999.0,269.0,0.0,0.0,18,Regular,Eastern Slovakia,57,1,1,2,10,1,0.7614884492667403
C01054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,67,At-Risk,Central Slovakia,71,1,1,1,1,1,0.9363861833288446
C01169,2.0,0.0,0.0,0.0,15.0,0.0,0.5,0.0,999.0,173.0,0.0,0.0,33,New,Central Slovakia,67,1,1,1,3,1,0.8540644526871348
C00876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,18,New,Bratislava,40,0,0,0,0,1,0.9393494523838082
C00695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,28,New,Western Slovakia,20,0,0,1,4,0,0.9116158432265854
C01826,5.0,1.0,146.2,2.0,51.0,0.0,0.4,0.0,281.0,61.0,0.0392156862745098,1.0,46,Regular,Eastern Slovakia,53,1,1,2,5,1,0.8515285626571837
C00176,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,999.0,182.0,0.0,0.0,40,Loyal,Central Slovakia,2,0,1,1,0,1,0.8155782664822576
C01839,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,999.0,102.0,0.0,0.0,56,New,Western Slovakia,29,0,0,1,6,1,0.8613469555158804
C00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,33,New,Central Slovakia,34,0,1,1,2,1,0.9047631043950479
C00112,1.0,1.0,201.13,1.0,6.0,0.0,1.0,1.0,254.0,254.0,0.16666666666666666,1.0,41,New,Bratislava,17,0,0,0,4,1,0.9311055659719308
C00280,2.0,0.0,0.0,1.0,10.0,0.5,0.5,0.0,999.0,101.0,0.1,0.0,41,Regular,Western Slovakia,28,0,1,1,2,1,0.8391803566205129
C01014,2.0,0.0,0.0,0.0,20.0,0.0,0.5,0.5,999.0,183.0,0.0,0.0,18,Regular,Eastern Slovakia,70,1,1,3,10,1,0.7724691639023583
C01786,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,999.0,195.0,0.0,0.0,53,Regular,Bratislava,41,1,1,2,5,1,0.7418975776159502
C01630,2.0,0.0,0.0,1.0,14.0,0.5,0.0,0.0,999.0,108.0,0.07142857142857142,0.0,51,Regular,Eastern Slovakia,6,0,0,0,2,1,0.9116466996978266
C01439,3.0,0.0,0.0,1.0,20.0,0.0,0.3333333333333333,0.0,999.0,172.0,0.05,0.0,23,Regular,Eastern Slovakia,1,0,0,0,11,1,0.8854925020493428
C00466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,32,New,Eastern Slovakia,9,0,1,0,1,1,0.9297255258838747
C00199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,38,Regular,Western Slovakia,32,0,1,0,1,0,0.8879644040012941
C00335,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,999.0,183.0,0.0,0.0,38,New,Czech Republic,7,1,1,4,1,1,0.8727752742983863
C01342,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,999.0,86.0,0.0,0.0,43,Regular,Central Slovakia,66,0,1,1,2,1,0.8733794930964233
C01701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,24,Regular,Eastern Slovakia,25,0,0,0,3,1,0.9271071887255529
C01262,2.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,999.0,44.0,0.05263157894736842,0.0,39,Loyal,Central Slovakia,69,1,1,4,3,1,0.5997925445040626
C01779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,25,Regular,Western Slovakia,20,1,1,6,14,1,0.6660084597768497
C02101,2.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,999.0,306.0,0.0,0.0,41,New,Eastern Slovakia,7,0,0,3,3,1,0.8591353902237858
C00403,3.0,1.0,187.59,1.0,12.0,0.0,0.6666666666666666,0.0,5.0,5.0,0.08333333333333333,1.0,48,Loyal,Eastern Slovakia,28,1,1,3,11,0,0.6842034249916831
